%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
193, -0.80, 1.81, 1.25, -0.59, 2.65, -2.34, -0.43, 1.00, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187629, 0, 04:36:27.629
194, -1.12, 0.97, 1.57, -0.70, 2.92, -1.59, -0.18, 1.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187633, 0, 04:36:27.633
195, -1.18, 0.02, 1.43, -0.41, 2.83, -0.65, 0.05, 1.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187637, 0, 04:36:27.637
196, -1.04, -0.74, 1.12, 0.09, 2.43, 0.36, 0.32, 0.72, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187641, 0, 04:36:27.641
197, -0.64, -1.50, 0.51, 0.90, 1.60, 1.30, 0.22, 0.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187645, 0, 04:36:27.645
198, -0.30, -1.79, -0.34, 1.54, 0.61, 1.90, -0.15, -0.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187649, 0, 04:36:27.649
199, -0.24, -1.80, -1.19, 2.01, -0.48, 2.27, -0.80, -0.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187653, 0, 04:36:27.653
200, -0.25, -1.59, -1.79, 2.09, -1.40, 2.12, -1.34, -0.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187657, 0, 04:36:27.657
201, -0.57, -1.04, -2.28, 1.87, -1.99, 1.66, -2.04, 0.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187661, 0, 04:36:27.661
202, -1.10, -0.57, -2.24, 1.31, -1.91, 1.14, -2.55, 0.73, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187665, 0, 04:36:27.665
203, -1.77, -0.19, -1.90, 0.53, -1.82, 0.66, -2.62, 1.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187669, 0, 04:36:27.669
204, -2.09, 0.13, -1.20, -0.41, -1.38, 0.33, -2.29, 1.53, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187673, 0, 04:36:27.673
205, -2.07, 0.08, -0.25, -1.32, -0.79, 0.25, -1.70, 1.58, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187677, 0, 04:36:27.677
206, -1.96, -0.15, 0.70, -1.96, -0.33, 0.45, -0.72, 1.17, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187681, 0, 04:36:27.681
207, -1.43, -0.37, 1.42, -2.17, 0.07, 0.66, 0.34, 0.66, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187685, 0, 04:36:27.685
208, -0.39, -0.84, 1.86, -2.11, 0.31, 1.18, 1.25, -0.18, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187689, 0, 04:36:27.689
209, 0.60, -0.88, 1.93, -1.63, 0.13, 1.28, 2.02, -1.07, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187693, 0, 04:36:27.693
210, 1.67, -0.79, 1.72, -0.92, -0.25, 1.29, 2.36, -1.78, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187697, 0, 04:36:27.697
211, 2.44, -0.24, 1.32, -0.20, -0.63, 1.18, 2.43, -2.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187701, 0, 04:36:27.701
212, 2.90, 0.47, 0.91, 0.50, -0.86, 0.61, 1.98, -2.34, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187705, 0, 04:36:27.705
213, 2.95, 1.34, 0.54, 0.88, -0.90, -0.22, 1.44, -1.97, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187709, 0, 04:36:27.709
214, 2.62, 2.13, 0.29, 1.12, -0.56, -1.02, 0.71, -1.30, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187713, 0, 04:36:27.713
215, 2.05, 2.80, 0.44, 0.98, -0.16, -1.74, 0.16, -0.37, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187717, 0, 04:36:27.717
216, 1.22, 3.19, 0.65, 0.73, 0.48, -2.20, -0.18, 0.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187721, 0, 04:36:27.721
217, 0.36, 3.13, 1.08, 0.26, 1.27, -2.35, -0.21, 1.30, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187725, 0, 04:36:27.725
218, -0.10, 2.55, 1.39, 0.21, 1.89, -2.08, -0.01, 1.83, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187729, 0, 04:36:27.729
219, -0.35, 1.65, 1.63, 0.04, 2.15, -1.33, 0.32, 1.97, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187733, 0, 04:36:27.733
220, -0.35, 0.72, 1.40, 0.31, 2.19, -0.32, 0.56, 1.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187737, 0, 04:36:27.737
221, -0.21, -0.15, 0.95, 0.82, 1.80, 0.61, 0.84, 1.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187741, 0, 04:36:27.741
222, 0.18, -1.05, 0.21, 1.51, 1.00, 1.30, 0.79, 0.97, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187745, 0, 04:36:27.745
223, 0.42, -1.45, -0.81, 2.02, 0.02, 1.77, 0.55, 0.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187749, 0, 04:36:27.749
224, 0.59, -1.68, -1.73, 2.37, -0.89, 1.96, -0.03, 0.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187753, 0, 04:36:27.753
225, 0.27, -1.47, -2.52, 2.40, -1.70, 1.75, -0.69, 0.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187757, 0, 04:36:27.757
226, -0.13, -1.07, -3.00, 2.04, -2.06, 1.28, -1.38, 0.64, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187761, 0, 04:36:27.761
227, -0.71, -0.66, -3.05, 1.45, -2.09, 0.52, -1.74, 1.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187765, 0, 04:36:27.765
228, -1.35, -0.40, -2.60, 0.47, -1.84, 0.22, -2.04, 1.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187769, 0, 04:36:27.769
229, -1.88, -0.29, -1.98, -0.57, -1.13, -0.28, -1.77, 1.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187773, 0, 04:36:27.773
230, -2.21, -0.32, -1.02, -1.60, -0.49, -0.50, -1.17, 1.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187777, 0, 04:36:27.777
231, -2.00, -0.64, -0.12, -2.48, 0.04, -0.43, -0.34, 1.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187781, 0, 04:36:27.781
232, -1.48, -1.04, 0.56, -2.77, 0.50, -0.05, 0.59, 0.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187785, 0, 04:36:27.785
233, -0.75, -1.39, 1.13, -2.64, 0.74, 0.28, 1.41, -0.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187789, 0, 04:36:27.789
234, 0.31, -1.65, 1.20, -2.28, 0.80, 0.53, 2.08, -1.55, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187793, 0, 04:36:27.793
235, 1.13, -1.55, 1.17, -1.65, 0.51, 0.61, 2.32, -2.46, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187797, 0, 04:36:27.797
236, 1.91, -1.02, 0.80, -0.97, 0.22, 0.38, 2.31, -2.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187801, 0, 04:36:27.801
237, 2.24, -0.32, 0.46, -0.25, -0.10, -0.09, 1.86, -3.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187805, 0, 04:36:27.805
238, 2.25, 0.50, 0.13, 0.14, -0.16, -0.76, 1.05, -2.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187809, 0, 04:36:27.809
239, 1.83, 1.38, 0.14, 0.29, 0.01, -1.51, 0.23, -2.07, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187813, 0, 04:36:27.813
240, 1.22, 2.16, 0.37, 0.13, 0.56, -2.13, -0.32, -1.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187817, 0, 04:36:27.817
241, 0.37, 2.51, 0.68, -0.08, 1.18, -2.42, -0.82, -0.29, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187821, 0, 04:36:27.821
242, -0.34, 2.50, 1.18, -0.43, 1.85, -2.53, -0.94, 0.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187825, 0, 04:36:27.825
243, -0.88, 2.13, 1.68, -0.52, 2.47, -2.05, -0.82, 1.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187829, 0, 04:36:27.829
244, -1.16, 1.38, 1.94, -0.56, 2.62, -1.22, -0.52, 1.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187833, 0, 04:36:27.833
245, -1.07, 0.53, 1.76, -0.16, 2.55, -0.25, -0.19, 1.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187837, 0, 04:36:27.837
246, -0.70, -0.48, 1.59, 0.48, 1.88, 0.80, -0.03, 0.95, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187841, 0, 04:36:27.841
247, -0.42, -1.04, 0.82, 1.31, 1.21, 1.77, -0.00, 0.56, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187845, 0, 04:36:27.845
248, -0.04, -1.38, -0.06, 1.79, 0.02, 2.29, -0.19, 0.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187849, 0, 04:36:27.849
249, 0.19, -1.50, -1.01, 2.31, -0.98, 2.43, -0.72, 0.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187853, 0, 04:36:27.853
250, 0.13, -1.17, -1.86, 2.55, -1.84, 2.35, -1.32, 0.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187857, 0, 04:36:27.857
251, -0.22, -0.71, -2.20, 2.40, -2.45, 1.94, -2.01, 0.64, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187861, 0, 04:36:27.861
252, -0.80, -0.16, -2.32, 1.73, -2.54, 1.37, -2.24, 1.09, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187865, 0, 04:36:27.865
253, -1.17, 0.31, -1.93, 0.89, -2.32, 0.83, -2.37, 1.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187869, 0, 04:36:27.869
254, -1.70, 0.51, -1.30, -0.14, -1.90, 0.42, -1.95, 1.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187873, 0, 04:36:27.873
255, -1.67, 0.29, -0.44, -1.06, -1.27, 0.22, -1.30, 1.83, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187877, 0, 04:36:27.877
0, -1.52, 0.06, 0.35, -1.70, -0.64, 0.24, -0.37, 1.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187881, 0, 04:36:27.881
1, -0.92, -0.34, 1.10, -2.05, -0.22, 0.51, 0.65, 0.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187885, 0, 04:36:27.885
2, -0.16, -0.72, 1.38, -1.90, 0.04, 0.79, 1.81, 0.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187889, 0, 04:36:27.889
3, 0.80, -0.92, 1.60, -1.60, -0.06, 1.00, 2.47, -0.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187893, 0, 04:36:27.893
4, 1.85, -0.84, 1.35, -0.85, -0.33, 1.02, 2.83, -1.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187897, 0, 04:36:27.897
5, 2.58, -0.39, 0.89, -0.20, -0.59, 0.69, 2.83, -2.29, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187901, 0, 04:36:27.901
6, 2.95, 0.25, 0.39, 0.37, -0.91, 0.12, 2.35, -2.31, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187905, 0, 04:36:27.905
7, 2.95, 0.95, -0.05, 0.66, -0.82, -0.74, 1.77, -2.02, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187909, 0, 04:36:27.909
8, 2.66, 1.84, -0.16, 0.76, -0.48, -1.50, 0.97, -1.46, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187913, 0, 04:36:27.913
9, 1.86, 2.44, -0.14, 0.68, 0.12, -2.28, 0.41, -0.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187917, 0, 04:36:27.917
10, 1.03, 2.69, 0.09, 0.27, 0.83, -2.76, -0.06, 0.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187921, 0, 04:36:27.921
11, 0.21, 2.59, 0.65, -0.09, 1.66, -2.81, -0.20, 0.89, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187925, 0, 04:36:27.925
12, -0.38, 2.00, 1.01, -0.40, 2.28, -2.53, -0.07, 1.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187929, 0, 04:36:27.929
13, -0.80, 1.16, 1.16, -0.40, 2.58, -1.90, 0.12, 1.51, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187933, 0, 04:36:27.933
14, -0.94, 0.16, 1.03, -0.23, 2.57, -0.90, 0.46, 1.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187937, 0, 04:36:27.937
15, -0.68, -0.91, 0.65, 0.30, 2.17, 0.13, 0.57, 0.81, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187941, 0, 04:36:27.941
16, -0.35, -1.58, -0.11, 0.91, 1.37, 0.94, 0.40, 0.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187945, 0, 04:36:27.945
17, -0.20, -2.05, -0.85, 1.48, 0.52, 1.49, 0.12, -0.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187949, 0, 04:36:27.949
18, -0.09, -2.16, -1.85, 1.81, -0.56, 1.66, -0.47, -0.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187953, 0, 04:36:27.953
19, -0.28, -1.81, -2.48, 1.92, -1.28, 1.46, -1.13, -0.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187957, 0, 04:36:27.957
20, -0.58, -1.43, -2.93, 1.67, -1.74, 1.21, -1.84, 0.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187961, 0, 04:36:27.961
21, -1.18, -0.97, -2.94, 0.98, -1.90, 0.60, -2.29, 0.47, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187965, 0, 04:36:27.965
22, -1.78, -0.61, -2.43, 0.06, -1.66, 0.09, -2.50, 0.82, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187969, 0, 04:36:27.969
23, -2.25, -0.39, -1.69, -0.84, -1.12, -0.26, -2.33, 1.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187973, 0, 04:36:27.973
24, -2.48, -0.40, -0.69, -1.90, -0.46, -0.26, -1.72, 1.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187977, 0, 04:36:27.977
25, -2.31, -0.74, 0.16, -2.46, 0.06, -0.11, -0.86, 0.88, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187981, 0, 04:36:27.981
26, -1.83, -1.05, 0.97, -2.85, 0.42, 0.14, 0.15, 0.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187985, 0, 04:36:27.985
27, -1.04, -1.30, 1.40, -2.65, 0.65, 0.64, 1.04, -0.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187989, 0, 04:36:27.989
28, 0.08, -1.55, 1.57, -2.17, 0.49, 0.89, 1.68, -1.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187993, 0, 04:36:27.993
29, 1.08, -1.29, 1.63, -1.52, 0.20, 0.96, 2.02, -2.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154187997, 0, 04:36:27.997
30, 1.91, -0.80, 1.31, -0.78, -0.20, 0.77, 1.96, -2.88, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188001, 0, 04:36:28.001
31, 2.38, -0.02, 0.83, -0.14, -0.43, 0.27, 1.48, -2.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188005, 0, 04:36:28.005
32, 2.43, 0.89, 0.49, 0.39, -0.57, -0.45, 0.92, -2.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188009, 0, 04:36:28.009
33, 1.97, 1.83, 0.41, 0.63, -0.47, -1.10, 0.14, -1.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188013, 0, 04:36:28.013
34, 1.39, 2.64, 0.60, 0.48, 0.03, -1.79, -0.31, -0.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188017, 0, 04:36:28.017
35, 0.69, 2.91, 0.86, 0.31, 0.61, -2.14, -0.68, 0.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188021, 0, 04:36:28.021
36, 0.10, 2.91, 1.33, -0.03, 1.28, -2.16, -0.70, 0.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188025, 0, 04:36:28.025
37, -0.45, 2.55, 1.70, -0.12, 1.78, -1.76, -0.64, 1.39, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188029, 0, 04:36:28.029
38, -0.69, 1.66, 1.86, -0.09, 2.09, -1.16, -0.18, 1.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188033, 0, 04:36:28.033
39, -0.70, 0.85, 1.75, 0.29, 2.02, -0.16, 0.18, 1.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188037, 0, 04:36:28.037
40, -0.44, -0.14, 1.33, 0.82, 1.49, 0.87, 0.38, 1.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188041, 0, 04:36:28.041
41, 0.02, -0.77, 0.51, 1.45, 0.62, 1.60, 0.40, 0.83, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188045, 0, 04:36:28.045
42, 0.26, -1.24, -0.38, 2.11, -0.39, 2.20, 0.12, 0.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188049, 0, 04:36:28.049
43, 0.46, -1.35, -1.40, 2.53, -1.21, 2.26, -0.36, 0.49, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188053, 0, 04:36:28.053
44, 0.37, -1.15, -2.19, 2.62, -2.09, 2.11, -0.94, 0.51, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188057, 0, 04:36:28.057
45, 0.10, -0.78, -2.63, 2.44, -2.62, 1.69, -1.55, 0.82, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188061, 0, 04:36:28.061
46, -0.52, -0.31, -2.81, 1.71, -2.64, 1.02, -1.81, 1.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188065, 0, 04:36:28.065
47, -1.19, 0.05, -2.44, 0.68, -2.27, 0.29, -2.04, 1.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188069, 0, 04:36:28.069
48, -1.52, 0.12, -1.92, -0.30, -1.77, -0.03, -1.67, 1.79, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188073, 0, 04:36:28.073
49, -1.79, -0.03, -1.03, -1.20, -1.24, -0.19, -1.01, 1.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188077, 0, 04:36:28.077
50, -1.62, -0.38, -0.16, -2.02, -0.32, -0.10, -0.10, 1.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188081, 0, 04:36:28.081
51, -1.13, -0.77, 0.62, -2.28, -0.05, 0.02, 0.91, 0.66, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188085, 0, 04:36:28.085
52, -0.36, -1.17, 0.84, -2.38, 0.27, 0.22, 1.85, -0.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188089, 0, 04:36:28.089
53, 0.62, -1.49, 1.02, -1.94, 0.20, 0.51, 2.44, -1.18, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188093, 0, 04:36:28.093
54, 1.41, -1.43, 0.90, -1.32, 0.02, 0.56, 2.75, -2.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188097, 0, 04:36:28.097
55, 2.15, -1.00, 0.41, -0.69, -0.20, 0.19, 2.61, -2.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188101, 0, 04:36:28.101
56, 2.55, -0.28, 0.02, -0.22, -0.49, -0.31, 2.21, -2.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188105, 0, 04:36:28.105
57, 2.42, 0.52, -0.27, 0.15, -0.37, -1.15, 1.55, -2.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188109, 0, 04:36:28.109
58, 1.93, 1.23, -0.37, 0.32, -0.02, -1.88, 0.62, -1.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188113, 0, 04:36:28.113
59, 1.31, 1.91, -0.15, 0.06, 0.43, -2.69, -0.09, -1.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188117, 0, 04:36:28.117
60, 0.48, 2.19, 0.16, -0.18, 1.12, -3.01, -0.43, -0.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188121, 0, 04:36:28.121
61, -0.38, 2.13, 0.69, -0.59, 1.92, -2.97, -0.58, 0.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188125, 0, 04:36:28.125
62, -1.08, 1.74, 1.06, -0.78, 2.51, -2.57, -0.47, 0.97, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188129, 0, 04:36:28.129
63, -1.27, 0.82, 1.31, -0.84, 2.80, -1.84, -0.29, 1.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188133, 0, 04:36:28.133
64, -1.40, -0.12, 1.32, -0.52, 2.69, -0.81, -0.01, 1.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188137, 0, 04:36:28.137
65, -1.09, -0.97, 0.92, -0.00, 2.28, 0.28, 0.15, 0.58, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154188141, 0, 04:36:28.141
