%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
139, 48648.00, 35154.62, -2664.73, 17277.18, -8155.38, -27045.96, 21086.42, -24824.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362851, 0, 04:39:22.851
140, 35801.52, 45248.75, -462.92, 15249.82, 2121.90, -40730.73, 8012.57, -9032.82, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362855, 0, 04:39:22.855
141, 20617.98, 50396.01, 3684.85, 6636.90, 17619.10, -48448.85, 1222.43, 5604.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362859, 0, 04:39:22.859
142, 3398.78, 48713.28, 11101.02, -942.60, 30296.81, -50228.88, -1102.57, 19012.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362863, 0, 04:39:22.863
143, -7242.66, 37656.79, 19723.04, -6169.70, 43436.61, -44633.29, 2247.96, 26053.95, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362867, 0, 04:39:22.867
144, -13525.30, 21960.79, 22272.98, -3937.41, 50044.07, -31686.23, 5398.14, 29751.12, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362871, 0, 04:39:22.871
145, -14541.15, 5285.72, 20858.32, 368.31, 49810.06, -13561.98, 9869.33, 27461.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362875, 0, 04:39:22.875
146, -11779.98, -12790.44, 15054.79, 6639.19, 42306.71, 4613.15, 13775.43, 18840.38, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362879, 0, 04:39:22.879
147, -7342.83, -27101.17, 1885.78, 17870.13, 29509.41, 19549.80, 11648.49, 9969.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362883, 0, 04:39:22.883
148, -1501.97, -34991.07, -15842.55, 28897.25, 9166.41, 29242.49, 5909.88, 2764.96, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362887, 0, 04:39:22.887
149, -859.04, -39117.52, -31639.01, 37568.69, -6375.63, 35147.85, -6631.51, -2327.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362891, 0, 04:39:22.891
150, -3119.19, -31961.84, -45105.76, 36895.48, -23939.68, 32281.85, -18835.66, -775.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362895, 0, 04:39:22.895
151, -11326.17, -24861.45, -50006.21, 30857.97, -29369.25, 22028.72, -29592.52, 4878.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362899, 0, 04:39:22.899
152, -22055.89, -15396.55, -50436.58, 22418.02, -34315.50, 15048.07, -41158.95, 11820.98, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362903, 0, 04:39:22.903
153, -31904.97, -8757.54, -43597.24, 3921.82, -25683.56, 4374.08, -43956.02, 19877.20, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362907, 0, 04:39:22.907
154, -40633.37, -5556.05, -28548.53, -14610.80, -18655.00, -1478.91, -41510.92, 24845.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362911, 0, 04:39:22.911
155, -43887.73, -6741.67, -12655.26, -32191.48, -5570.22, -2274.66, -29801.28, 24060.81, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362915, 0, 04:39:22.915
156, -39395.48, -10769.97, 5634.66, -43805.90, 4941.18, 1198.69, -12565.62, 16550.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362919, 0, 04:39:22.919
157, -31040.69, -17733.10, 20949.22, -50844.27, 10868.51, 6996.44, 4923.47, 4945.13, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362923, 0, 04:39:22.923
158, -15179.13, -22210.27, 30567.57, -48005.65, 13356.87, 13730.13, 22600.83, -8741.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362927, 0, 04:39:22.927
159, 2143.19, -26424.18, 33195.01, -38347.82, 10509.89, 18047.66, 34812.95, -26679.99, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362931, 0, 04:39:22.931
160, 20316.34, -22204.81, 31040.81, -27320.32, 6036.51, 19202.82, 39081.05, -40795.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362935, 0, 04:39:22.935
161, 37519.08, -10655.02, 24774.13, -11200.54, -2063.48, 18124.03, 39731.53, -50223.25, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362939, 0, 04:39:22.939
162, 43742.24, 1357.42, 17429.07, 1371.94, -7897.60, 9581.96, 30085.41, -50669.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362943, 0, 04:39:22.943
163, 44605.97, 18910.01, 11824.73, 9991.32, -8363.26, -5081.22, 18857.02, -43305.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362947, 0, 04:39:22.947
164, 39390.45, 35278.44, 9833.02, 13227.88, -6213.67, -18545.55, 7084.84, -30718.73, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362951, 0, 04:39:22.951
165, 28042.13, 49719.38, 12898.60, 11588.50, 2615.11, -30766.36, -2405.60, -13982.32, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362955, 0, 04:39:22.955
166, 13689.71, 55885.27, 19243.41, 6603.20, 14669.31, -37858.59, -11115.77, 4154.05, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362959, 0, 04:39:22.959
167, 1411.89, 55766.98, 27036.53, 3549.96, 26378.38, -36594.32, -11344.52, 20866.74, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362963, 0, 04:39:22.963
168, -6502.85, 48492.56, 32938.07, 425.34, 36496.38, -30146.39, -7850.44, 30815.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362967, 0, 04:39:22.967
169, -12409.31, 33055.19, 36633.31, 756.30, 43114.89, -17019.15, -949.06, 34938.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362971, 0, 04:39:22.971
170, -11714.60, 17263.51, 35789.26, 8091.70, 39510.64, 2902.08, 6409.63, 33274.69, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362975, 0, 04:39:22.975
171, -4362.25, 533.94, 28259.55, 17987.35, 30111.68, 17246.93, 9717.84, 26143.11, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362979, 0, 04:39:22.979
172, 2333.96, -12579.37, 12954.56, 30223.34, 15128.83, 34137.25, 11490.59, 20161.27, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362983, 0, 04:39:22.983
173, 7551.15, -21131.58, -5208.31, 40453.72, -2716.18, 42384.33, 7311.01, 14754.57, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362987, 0, 04:39:22.987
174, 9637.90, -19869.26, -22729.21, 51016.23, -22310.61, 45917.20, -1103.06, 10784.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362991, 0, 04:39:22.991
175, 8647.02, -17797.33, -39052.02, 51306.62, -35843.45, 42173.40, -13445.42, 13399.24, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362995, 0, 04:39:22.995
176, 2828.65, -11041.19, -46206.43, 47122.48, -44773.98, 33618.13, -24548.05, 18479.42, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154362999, 0, 04:39:22.999
177, -5852.03, -4038.01, -48999.72, 34060.94, -48079.84, 20945.92, -32504.90, 26430.86, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363003, 0, 04:39:23.003
178, -18426.38, 2684.38, -43931.85, 17029.88, -39506.46, 9584.58, -34968.87, 33130.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363007, 0, 04:39:23.007
179, -26181.01, 6107.57, -31500.10, -1120.19, -29253.31, 1375.08, -28524.04, 38175.06, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363011, 0, 04:39:23.011
180, -29409.46, 3805.34, -16350.69, -19808.44, -18333.70, -3121.22, -16121.86, 35125.41, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363015, 0, 04:39:23.015
181, -29610.81, -2840.50, 929.83, -32895.36, -6373.26, -782.75, 526.19, 29119.65, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363019, 0, 04:39:23.019
182, -17465.63, -11819.64, 12347.65, -40538.38, 3842.98, 3108.64, 19782.25, 16484.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363023, 0, 04:39:23.023
183, -4924.28, -21245.79, 20285.51, -40076.79, 6738.36, 8548.45, 34945.63, -1124.72, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363027, 0, 04:39:23.027
184, 13659.13, -23939.89, 22303.54, -35167.78, 8824.97, 11861.59, 48240.90, -18700.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363031, 0, 04:39:23.031
185, 30263.57, -24351.34, 17486.66, -22869.88, 3442.94, 11658.93, 55432.78, -35740.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363035, 0, 04:39:23.035
186, 43807.49, -17448.12, 11278.69, -10575.96, 414.97, 7608.25, 52309.70, -46665.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363039, 0, 04:39:23.039
187, 49747.97, -3631.56, 3612.33, 1137.06, -5078.62, -2858.23, 43185.22, -50901.29, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363043, 0, 04:39:23.043
188, 46015.80, 11893.68, -3769.10, 6024.54, -4033.55, -16386.95, 29937.54, -45232.70, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363047, 0, 04:39:23.047
189, 39137.74, 27402.58, -4011.55, 8087.26, 2555.66, -32064.14, 14987.90, -33505.50, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363051, 0, 04:39:23.051
190, 26460.07, 38866.65, -1417.98, 4863.52, 11285.32, -43671.10, 1261.74, -18192.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363055, 0, 04:39:23.055
191, 10384.81, 44710.11, 5612.13, -341.72, 25079.55, -52475.02, -5231.04, -4158.85, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363059, 0, 04:39:23.059
192, -3880.90, 41754.04, 14499.18, -7818.07, 39532.61, -52331.44, -11137.97, 11678.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363063, 0, 04:39:23.063
193, -14789.03, 33627.03, 23078.97, -11010.16, 49158.21, -43425.26, -7953.25, 18553.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363067, 0, 04:39:23.067
194, -20799.31, 17919.07, 29084.41, -12990.35, 54168.67, -29425.18, -3397.24, 22138.14, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363071, 0, 04:39:23.071
195, -21828.75, 308.53, 26527.94, -7567.80, 52407.13, -11960.18, 953.08, 19022.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363075, 0, 04:39:23.075
196, -19234.06, -13779.16, 20700.96, 1643.62, 45103.72, 6676.39, 5892.97, 13341.76, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363079, 0, 04:39:23.079
197, -11898.38, -27835.52, 9487.80, 16644.91, 29619.70, 24156.80, 4169.94, 5258.23, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363083, 0, 04:39:23.083
198, -5611.39, -33265.89, -6214.46, 28514.05, 11321.03, 35183.48, -2757.91, -547.02, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363087, 0, 04:39:23.087
199, -4363.21, -33352.72, -22150.00, 37339.31, -8944.37, 42011.88, -14853.84, -2204.26, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363091, 0, 04:39:23.091
200, -4607.21, -29442.28, -33102.61, 38805.97, -25882.97, 39225.91, -24871.52, -1511.68, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363095, 0, 04:39:23.095
201, -10493.27, -19316.14, -42204.10, 34744.96, -36846.05, 30860.86, -37850.96, 3847.62, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363099, 0, 04:39:23.099
202, -20320.43, -10504.89, -41573.40, 24266.82, -35366.57, 21084.22, -47358.56, 13518.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363103, 0, 04:39:23.103
203, -32842.75, -3510.86, -35191.75, 9900.03, -33824.21, 12190.18, -48513.48, 23536.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363107, 0, 04:39:23.107
204, -38656.17, 2407.56, -22176.58, -7539.04, -25598.66, 6158.84, -42383.05, 28282.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363111, 0, 04:39:23.111
205, -38302.95, 1489.69, -4716.16, -24476.17, -14658.69, 4651.10, -31457.54, 29336.78, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363115, 0, 04:39:23.115
206, -36266.95, -2763.62, 12979.88, -36396.47, -6086.71, 8379.89, -13402.44, 21722.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363119, 0, 04:39:23.119
207, -26521.11, -6888.25, 26301.43, -40294.13, 1312.93, 12309.09, 6256.05, 12301.22, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363123, 0, 04:39:23.123
208, -7178.12, -15575.45, 34449.96, -39127.74, 5739.19, 21797.12, 23137.90, -3373.73, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363127, 0, 04:39:23.127
209, 11108.00, -16237.62, 35761.55, -30299.46, 2330.20, 23750.54, 37467.29, -19845.42, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363131, 0, 04:39:23.131
210, 30908.80, -14636.28, 31839.46, -17029.42, -4650.16, 23990.43, 43730.89, -33055.16, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363135, 0, 04:39:23.135
211, 45144.88, -4357.87, 24531.87, -3672.25, -11718.54, 21890.65, 45001.57, -41444.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363139, 0, 04:39:23.139
212, 53823.62, 8629.56, 16827.60, 9185.45, -16015.93, 11339.76, 36643.83, -43406.93, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363143, 0, 04:39:23.143
213, 54595.47, 24921.05, 10097.03, 16259.20, -16761.31, -4083.38, 26753.53, -36431.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363147, 0, 04:39:23.147
214, 48475.18, 39569.64, 5301.50, 20768.56, -10370.11, -18894.05, 13148.48, -24128.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363151, 0, 04:39:23.151
215, 38054.33, 51870.21, 8134.55, 18112.64, -2977.26, -32199.86, 3039.07, -6909.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363155, 0, 04:39:23.155
216, 22575.10, 59167.76, 11976.39, 13520.06, 8959.47, -40833.56, -3316.37, 9685.43, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363159, 0, 04:39:23.159
217, 6665.07, 57956.22, 19974.50, 4821.71, 23559.62, -43556.41, -3841.98, 24168.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363163, 0, 04:39:23.163
218, -1824.57, 47265.38, 25693.47, 3899.32, 35123.21, -38571.71, -211.20, 33935.92, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363167, 0, 04:39:23.167
219, -6462.44, 30620.64, 30137.94, 770.29, 39920.16, -24665.28, 5945.94, 36539.33, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363171, 0, 04:39:23.171
220, -6433.07, 13293.62, 25862.95, 5802.28, 40650.31, -5858.55, 10308.93, 33139.81, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363175, 0, 04:39:23.175
221, -3882.86, -2869.01, 17657.22, 15165.65, 33387.96, 11369.24, 15606.16, 24250.60, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363179, 0, 04:39:23.179
222, 3255.97, -19377.14, 3835.77, 27932.07, 18528.11, 24073.32, 14646.07, 17921.07, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363183, 0, 04:39:23.183
223, 7874.52, -26944.99, -14986.21, 37460.02, 442.66, 32727.44, 10212.72, 9232.19, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363187, 0, 04:39:23.187
224, 10902.71, -31221.82, -32015.08, 43964.92, -16583.65, 36376.56, -517.36, 5892.52, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363191, 0, 04:39:23.191
225, 4941.84, -27312.92, -46772.80, 44439.19, -31516.16, 32520.60, -12855.98, 6640.55, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363195, 0, 04:39:23.195
226, -2502.04, -19852.61, -55583.33, 37727.30, -38231.61, 23712.76, -25579.54, 11883.91, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363199, 0, 04:39:23.199
227, -13208.78, -12315.04, -56447.05, 26935.45, -38801.48, 9674.82, -32164.89, 19109.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363203, 0, 04:39:23.203
228, -25006.93, -7429.68, -48242.26, 8716.44, -34091.29, 4013.56, -37759.54, 23292.48, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363207, 0, 04:39:23.207
229, -34802.40, -5309.44, -36625.09, -10633.92, -20890.88, -5281.91, -32884.16, 26663.21, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363211, 0, 04:39:23.211
230, -41030.11, -6001.04, -18907.62, -29747.67, -9036.28, -9314.70, -21616.36, 26728.03, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363215, 0, 04:39:23.215
231, -36988.20, -11793.31, -2179.85, -45964.72, 684.10, -7878.88, -6228.33, 19127.29, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363219, 0, 04:39:23.219
232, -27444.81, -19226.06, 10384.91, -51399.71, 9285.72, -1004.00, 10938.19, 4621.87, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363223, 0, 04:39:23.223
233, -13813.34, -25777.07, 21018.68, -49023.04, 13701.16, 5122.05, 26116.66, -11374.67, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363227, 0, 04:39:23.227
234, 5676.16, -30505.82, 22262.48, -42280.63, 14779.85, 9832.82, 38575.01, -28713.61, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363231, 0, 04:39:23.231
235, 20964.73, -28692.30, 21638.72, -30618.57, 9453.19, 11392.93, 43093.08, -45671.49, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363235, 0, 04:39:23.235
236, 35389.96, -18912.78, 14760.31, -17916.96, 4139.04, 6959.24, 42844.89, -55281.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363239, 0, 04:39:23.239
237, 41568.99, -5909.10, 8515.98, -4578.29, -1821.26, -1631.44, 34442.34, -57327.36, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363243, 0, 04:39:23.243
238, 41753.03, 9185.94, 2499.96, 2596.64, -2878.65, -14000.07, 19430.00, -51424.40, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363247, 0, 04:39:23.247
239, 33977.28, 25641.25, 2658.77, 5291.08, 246.85, -27971.35, 4230.71, -38425.63, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363251, 0, 04:39:23.251
240, 22555.39, 40115.39, 6793.31, 2418.49, 10424.68, -39482.52, -5914.60, -22971.15, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363255, 0, 04:39:23.255
241, 6823.93, 46601.21, 12523.49, -1563.68, 21862.89, -44897.74, -15212.65, -5388.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363259, 0, 04:39:23.259
242, -6370.63, 46298.59, 21853.65, -7921.46, 34245.95, -46878.69, -17356.93, 11449.01, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363263, 0, 04:39:23.263
243, -16351.77, 39446.64, 31153.73, -9628.09, 45708.04, -37979.94, -15137.58, 18732.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363267, 0, 04:39:23.267
244, -21453.71, 25650.59, 36012.22, -10296.51, 48652.63, -22617.89, -9650.43, 23133.54, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363271, 0, 04:39:23.271
245, -19843.79, 9782.32, 32689.34, -3018.17, 47317.38, -4693.38, -3577.24, 22821.35, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363275, 0, 04:39:23.275
246, -12947.70, -8959.59, 29437.79, 8842.49, 34759.58, 14827.48, -508.21, 17690.59, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363279, 0, 04:39:23.279
247, -7868.21, -19327.53, 15247.42, 24329.47, 22489.88, 32772.86, -62.55, 10414.44, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363283, 0, 04:39:23.283
248, -674.49, -25545.94, -1080.39, 33265.27, 361.22, 42487.30, -3437.02, 6208.90, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363287, 0, 04:39:23.287
249, 3573.98, -27742.29, -18810.78, 42845.62, -18126.63, 45059.96, -13411.11, 2936.77, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363291, 0, 04:39:23.291
250, 2492.84, -21691.65, -34476.83, 47250.87, -34056.66, 43536.56, -24515.24, 3429.94, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363295, 0, 04:39:23.295
251, -4019.93, -13141.87, -40739.01, 44522.84, -45355.42, 35963.53, -37217.86, 11829.10, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363299, 0, 04:39:23.299
252, -14842.48, -3009.37, -42984.48, 32138.92, -47058.82, 25311.89, -41447.09, 20156.08, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363303, 0, 04:39:23.303
253, -21772.34, 5722.19, -35717.00, 16498.83, -42958.97, 15429.08, -43921.22, 30544.66, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363307, 0, 04:39:23.307
254, -31538.77, 9370.57, -24123.34, -2603.90, -35148.99, 7847.19, -36184.89, 35810.47, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363311, 0, 04:39:23.311
255, -30897.06, 5449.99, -8178.49, -19609.30, -23517.10, 4121.08, -24082.05, 33920.04, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363315, 0, 04:39:23.315
0, -28236.75, 1200.82, 6464.81, -31473.13, -11823.60, 4442.74, -6831.98, 30503.45, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363319, 0, 04:39:23.319
1, -17057.42, -6267.04, 20332.72, -37925.03, -4037.16, 9528.43, 11971.96, 18178.64, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363323, 0, 04:39:23.323
2, -2965.03, -13334.68, 25628.84, -35280.34, 676.73, 14694.93, 33576.23, 1016.28, 0.000, 0.000, 0.000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1774154363327, 0, 04:39:23.327
